id,key,value,type 
10137136,name_direction_suffix_1,S,tiger
10137179,name,500 East,regular
10137179,highway,residential,regular
10137179,loc_name,5th East,regular
10137179,full,South 500 East,name
10137179,cfcc,A41,tiger
10137179,prefix,S,name
10137179,county,"Salt Lake, UT",tiger
10137179,reviewed,no,tiger
10137179,name_base,500 East,tiger
10137179,name_direction_prefix,S,tiger
10137224,name,Ashwood Circle,regular
10137224,highway,residential,regular
10137224,full,East Ashwood Circle,name
10137224,cfcc,A41,tiger
10137224,prefix,E,name
10137224,county,"Salt Lake, UT",tiger
10137224,reviewed,no,tiger
10137224,name_base,Ashwood,tiger
10137224,name_type,Cir,tiger
10137224,name_base_1,Ashwood,tiger
10137224,name_type_1,Cir,tiger
10137224,name_direction_prefix,E,tiger
10137265,name,2395 West,regular
10137265,highway,residential,regular
10137265,cfcc,A41,tiger
10137265,county,"Salt Lake, UT",tiger
10137265,reviewed,no,tiger
10137265,name_base,2395,tiger
10137265,name_direction_suffix,W,tiger
10137302,name,Brockbank Way,regular
10137302,name_1,3925 East,regular
10137302,highway,residential,regular
10137302,cfcc,A41,tiger
10137302,name_1:full,South 3925 East,regular
10137302,county,"Salt Lake, UT",tiger
10137302,name_1:prefix,S,regular
10137302,reviewed,no,tiger
10137302,name_base,Brockbank,tiger
10137302,name_type,Way,tiger
10137302,name_base_1,3925,tiger
10137302,name_direction_prefix_1,S,tiger
10137302,name_direction_suffix_1,E,tiger
10137341,name,Burningham Drive,regular
10137341,highway,residential,regular
10137341,cfcc,A41,tiger
10137341,county,"Salt Lake, UT",tiger
10137341,reviewed,no,tiger
10137341,name_base,Burningham,tiger
10137341,name_type,Dr,tiger
10137375,name,4980 West,regular
10137375,highway,tertiary,regular
10137375,full,South 4980 West,name
10137375,cfcc,A41,tiger
10137375,prefix,S,name
10137375,county,"Salt Lake, UT",tiger
10137375,reviewed,no,tiger
10137375,name_base,4980 West,tiger
10137375,name_direction_prefix,S,tiger
10137415,name,Indian Ridge Drive,regular
10137415,name_1,1330 East,regular
10137415,name_2,1335 East,regular
10137415,highway,residential,regular
10137415,cfcc,A41,tiger
10137415,name_1:full,South 1330 East,regular
10137415,name_2:full,South 1335 East,regular
10137415,county,"Salt Lake, UT",tiger
10137415,name_1:prefix,S,regular
10137415,name_2:prefix,S,regular
10137415,reviewed,no,tiger
10137415,name_base,Indian Ridge,tiger
10137415,name_type,Dr,tiger
10137415,name_base_1,1330,tiger
10137415,name_base_2,1335,tiger
10137415,name_direction_prefix_1,S,tiger
10137415,name_direction_prefix_2,S,tiger
10137415,name_direction_suffix_1,E,tiger
10137415,name_direction_suffix_2,E,tiger
10137466,highway,residential,regular
10137466,name,Emerson Avenue,regular
10137466,cfcc,A41,tiger
10137466,county,"Salt Lake, UT",tiger
10137466,name_base,Emerson,tiger
10137466,name_type,Ave,tiger
10137466,reviewed,no,tiger
10137497,name,Rich Way,regular
10137497,name_1,7380 South,regular
10137497,highway,residential,regular
10137497,cfcc,A41,tiger
10137497,name_1:full,East 7380 South,regular
10137497,county,"Salt Lake, UT",tiger
10137497,name_1:prefix,E,regular
10137497,reviewed,no,tiger
10137497,name_base,Rich,tiger
10137497,name_type,Way,tiger
10137497,name_base_1,7380,tiger
10137497,name_direction_prefix_1,E,tiger
10137497,name_direction_suffix_1,S,tiger
10137531,name,10120 South,regular
10137531,highway,residential,regular
10137531,full,East 10120 South,name
10137531,cfcc,A41,tiger
10137531,prefix,E,name
10137531,county,"Salt Lake, UT",tiger
10137531,reviewed,no,tiger
10137531,name_base,10120 South,tiger
10137531,name_direction_prefix,E,tiger
10137561,name,Sugar Place,regular
10137561,name_1,8145 South,regular
10137561,highway,residential,regular
10137561,cfcc,A41,tiger
10137561,name_1:full,West 8145 South,regular
10137561,county,"Salt Lake, UT",tiger
10137561,name_1:prefix,W,regular
10137561,reviewed,no,tiger
10137561,name_base,Sugar,tiger
10137561,name_type,Pl,tiger
10137561,name_base_1,8145,tiger
10137561,name_direction_prefix_1,W,tiger
10137561,name_direction_suffix_1,S,tiger
10137594,name,Tory Circle,regular
10137594,name_1,East Torry Circle,regular
10137594,highway,residential,regular
10137594,cfcc,A41,tiger
10137594,county,"Salt Lake, UT",tiger
10137594,reviewed,no,tiger
10137594,name_base,Tory,tiger
10137594,name_type,Cir,tiger
10137594,name_base_1,Torry,tiger
10137594,name_type_1,Cir,tiger
10137594,name_direction_prefix_1,E,tiger
10137633,name,Mill Ridge Road,regular
10137633,highway,residential,regular
10137633,cfcc,A41,tiger
10137633,county,"Salt Lake, UT",tiger
10137633,reviewed,no,tiger
10137633,name_base,Mill Ridge,tiger
10137633,name_type,Rd,tiger
10137661,name,Nickel Way,regular
10137661,name_1,6090 West,regular
10137661,highway,residential,regular
10137661,cfcc,A41,tiger
10137661,name_1:full,South 6090 West,regular
10137661,county,"Salt Lake, UT",tiger
10137661,name_1:prefix,S,regular
10137661,reviewed,no,tiger
10137661,name_base,Nickel,tiger
10137661,name_type,Way,tiger
10137661,name_base_1,6090,tiger
10137661,name_direction_prefix_1,S,tiger
10137661,name_direction_suffix_1,W,tiger
10137694,name,West Mason Way,regular
10137694,highway,residential,regular
10137694,cfcc,A41,tiger
10137694,county,"Salt Lake, UT",tiger
10137694,reviewed,no,tiger
10137694,name_base,Mason,tiger
10137694,name_type,Way,tiger
10137694,name_direction_prefix,W,tiger
10137732,name,Camstone Drive,regular
10137732,name_1,3815 South,regular
10137732,highway,residential,regular
10137732,cfcc,A41,tiger
10137732,name_1:full,West 3815 South,regular
10137732,county,"Salt Lake, UT",tiger
10137732,name_1:prefix,W,regular
10137732,name_base,Camstone,tiger
10137732,name_type,Dr,tiger
10137732,name_base_1,3815,tiger
10137732,name_direction_prefix_1,W,tiger
10137732,name_direction_suffix_1,S,tiger
10137768,name,Snowbird Center Drive,regular
10137768,oneway,no,regular
10137768,highway,service,regular
10137768,surface,asphalt,regular
10137768,cfcc,A41,tiger
10137768,county,"Salt Lake, UT",tiger
10137768,reviewed,no,tiger
10137768,name_base,Entry 2 Snowbird,tiger
10137768,name_type,Rd,tiger
10137806,name,230 East,regular
10137806,highway,residential,regular
10137806,full,South 230 East,name
10137806,cfcc,A41,tiger
10137806,prefix,S,name
10137806,county,"Salt Lake, UT",tiger
10137806,reviewed,no,tiger
10137806,name_base,230,tiger
10137806,name_direction_prefix,S,tiger
10137806,name_direction_suffix,E,tiger
10137845,name,Lilac Drive,regular
10137845,name_1,5400 West,regular
10137845,highway,residential,regular
10137845,cfcc,A41,tiger
10137845,name_1:full,South 5400 West,regular
10137845,county,"Salt Lake, UT",tiger
10137845,name_1:prefix,S,regular
10137845,reviewed,no,tiger
10137845,name_base,Lilac,tiger
10137845,name_type,Dr,tiger
10137845,name_base_1,5400,tiger
10137845,name_direction_prefix_1,S,tiger
10137845,name_direction_suffix_1,W,tiger
10137885,name,Pioneer Avenue,regular
10137885,name_1,8500 South,regular
10137885,name_2,8530 South,regular
10137885,highway,residential,regular
10137885,cfcc,A41,tiger
10137885,name_1:full,East 8500 South,regular
10137885,name_2:full,East 8530 South,regular
10137885,county,"Salt Lake, UT",tiger
10137885,name_1:prefix,E,regular
10137885,name_2:prefix,E,regular
10137885,reviewed,no,tiger
10137885,name_base,Pioneer,tiger
10137885,name_type,Ave,tiger
10137885,name_base_1,8500 South,tiger
10137885,name_base_2,8530,tiger
10137885,name_direction_prefix_1,E,tiger
10137885,name_direction_prefix_2,E,tiger
10137885,name_direction_suffix_2,S,tiger
10137917,name,Calico Way,regular
10137917,name_1,4860 West,regular
10137917,highway,residential,regular
10137917,cfcc,A41,tiger
10137917,name_1:full,South 4860 West,regular
10137917,county,"Salt Lake, UT",tiger
10137917,name_1:prefix,S,regular
10137917,name_base,Calico,tiger
10137917,name_type,Way,tiger
10137917,name_base_1,4860,tiger
10137917,name_direction_prefix_1,S,tiger
10137917,name_direction_suffix_1,W,tiger
10137950,name,6165 West,regular
10137950,highway,residential,regular
10137950,full,South 6165 West,name
10137950,cfcc,A41,tiger
10137950,prefix,S,name
10137950,county,"Salt Lake, UT",tiger
10137950,reviewed,yes,tiger
10137950,name_base,6165,tiger
10137950,name_direction_prefix,S,tiger
10137950,name_direction_suffix,W,tiger
10137998,name,West Bowler Lane,regular
10137998,name_1,6663 South,regular
10137998,highway,residential,regular
10137998,cfcc,A41,tiger
10137998,tlid,176156144,tiger
10137998,name_1:full,West 6663 South,regular
10137998,county,"Salt Lake, UT",tiger
10137998,source,tiger_import_dch_v0.6_20070830,tiger
10137998,name_1:prefix,W,regular
10137998,reviewed,no,tiger
10137998,name_base,Bowler,tiger
10137998,name_type,Ln,tiger
10137998,separated,no,tiger
10137998,name_base_1,6663,tiger
10137998,name_direction_prefix,W,tiger
10137998,name_direction_prefix_1,W,tiger
10137998,name_direction_suffix_1,S,tiger
10138049,name,3500 West,regular
10138049,highway,residential,regular
10138049,loc_name,35th West,regular
10138049,full,South 3500 West,name
10138049,cfcc,A41,tiger
10138049,prefix,S,name
10138049,county,"Salt Lake, UT",tiger
10138049,reviewed,no,tiger
10138049,name_base,3500,tiger
10138049,name_direction_prefix,S,tiger
10138049,name_direction_suffix,W,tiger
10138089,name,9720 South,regular
10138089,name_1,Elise Street,regular
10138089,highway,residential,regular
10138089,full,East 9720 South,name
10138089,cfcc,A41,tiger
10138089,prefix,E,name
10138089,county,"Salt Lake, UT",tiger
10138089,reviewed,no,tiger
10138089,name_base,9720,tiger
10138089,name_base_1,Elise,tiger
10138089,name_type_1,St,tiger
10138089,name_direction_prefix,E,tiger
10138089,name_direction_suffix,S,tiger
10138128,name,1330 East,regular
10138128,name_1,Lindon Road,regular
10138128,highway,residential,regular
10138128,full,South 1330 East,name
10138128,cfcc,A41,tiger
10138128,prefix,S,name
10138128,county,"Salt Lake, UT",tiger
10138128,name_base,1330,tiger
10138128,name_base_1,Lindon,tiger
10138128,name_type_1,Rd,tiger
10138128,name_direction_prefix,S,tiger
10138128,name_direction_suffix,E,tiger
10138172,name,Odell Drive,regular
10138172,name_1,3580 South,regular
10138172,highway,residential,regular
10138172,cfcc,A41,tiger
10138172,name_1:full,West 3580 South,regular
10138172,county,"Salt Lake, UT",tiger
10138172,name_1:prefix,W,regular
10138172,name_base,Odell,tiger
10138172,name_type,Dr,tiger
10138172,name_base_1,3580,tiger
10138172,name_direction_prefix_1,W,tiger
10138172,name_direction_suffix_1,S,tiger
10138212,name,South David Place,regular
10138212,name_1,3290 West,regular
10138212,highway,residential,regular
10138212,cfcc,A41,tiger
10138212,name_1:full,South 3290 West,regular
10138212,county,"Salt Lake, UT",tiger
10138212,name_1:prefix,S,regular
10138212,reviewed,yes,tiger
10138212,name_base,David,tiger
10138212,name_type,Pl,tiger
10138212,name_base_1,3290,tiger
10138212,name_direction_prefix,S,tiger
10138212,name_direction_prefix_1,S,tiger
10138212,name_direction_suffix_1,W,tiger
10138253,name,Sienna Court,regular
10138253,highway,residential,regular
10138253,created_by,change_tags.py: preen 0.7,regular
10138253,cfcc,A41,tiger
10138253,tlid,176142310,tiger
10138253,county,"Salt Lake, UT",tiger
10138253,source,tiger_import_dch_v0.6_20070830,tiger
10138253,reviewed,no,tiger
10138253,name_base,Sienna,tiger
10138253,name_type,Ct,tiger
10138253,separated,no,tiger
10138253,upload_uuid,bulk_upload.pl-a2da7ec1-da05-434f-a535-e5cc3da32f27,tiger
10138287,name,Blanck Circle,regular
10138287,highway,residential,regular
10138287,cfcc,A41,tiger
10138287,county,"Salt Lake, UT",tiger
10138287,reviewed,no,tiger
10138287,name_base,Blanck,tiger
10138287,name_type,Cir,tiger
10138336,name,3855 South,regular
10138336,name_1,West Maytime Drive,regular
10138336,highway,residential,regular
10138336,full,West 3855 South,name
10138336,cfcc,A41,tiger
10138336,prefix,W,name
10138336,county,"Salt Lake, UT",tiger
10138336,reviewed,no,tiger
10138336,name_base,3855,tiger
10138336,name_base_1,Maytime,tiger
10138336,name_type_1,Dr,tiger
10138336,name_direction_prefix,W,tiger
10138336,name_direction_suffix,S,tiger
10138336,name_direction_prefix_1,W,tiger
10138371,name,7725 West,regular
10138371,name_1,Molly Street,regular
10138371,name_2,South Molly Drive,regular
10138371,highway,residential,regular
10138371,full,South 7725 West,name
10138371,cfcc,A41,tiger
10138371,prefix,S,name
10138371,county,"Salt Lake, UT",tiger
10138371,reviewed,no,tiger
10138371,name_base,7725,tiger
10138371,name_base_1,Molly,tiger
10138371,name_base_2,Molly,tiger
10138371,name_type_1,St,tiger
10138371,name_type_2,Dr,tiger
10138371,name_direction_prefix,S,tiger
10138371,name_direction_suffix,W,tiger
10138371,name_direction_prefix_2,S,tiger
10138412,name,11880 South,regular
10138412,highway,residential,regular
10138412,full,West 11880 South,name
10138412,cfcc,A41,tiger
10138412,prefix,W,name
10138412,county,"Salt Lake, UT",tiger
10138412,reviewed,no,tiger
10138412,name_base,11880,tiger
10138412,name_direction_prefix,W,tiger
10138412,name_direction_suffix,S,tiger
10138450,name,South Saint James Place,regular
10138450,highway,residential,regular
10138450,cfcc,A41,tiger
10138450,county,"Salt Lake, UT",tiger
10138450,reviewed,no,tiger
10138450,name_base,St James,tiger
10138450,name_type,Pl,tiger
10138450,name_direction_prefix,S,tiger
10138486,name,Boise Circle,regular
10138486,name_1,400 East,regular
10138486,highway,residential,regular
10138486,cfcc,A41,tiger
10138486,name_1:full,South 400 East,regular
10138486,county,"Salt Lake, UT",tiger
10138486,name_1:prefix,S,regular
10138486,reviewed,no,tiger
10138486,name_base,Boise,tiger
10138486,name_type,Cir,tiger
10138486,name_base_1,400,tiger
10138486,name_direction_prefix_1,S,tiger
10138486,name_direction_suffix_1,E,tiger
10138516,name,Arabian Court,regular
10138516,highway,service,regular
10138516,service,driveway,regular
10138516,cfcc,A41,tiger
10138516,county,"Salt Lake, UT",tiger
10138516,reviewed,yes,tiger
10138516,name_base,Arabian,tiger
10138516,name_type,Ct,tiger
10138552,name,Hellas Drive,regular
10138552,name_1,4660 South,regular
10138552,highway,residential,regular
10138552,cfcc,A41,tiger
10138552,name_1:full,West 4660 South,regular
10138552,county,"Salt Lake, UT",tiger
10138552,name_1:prefix,W,regular
10138552,reviewed,yes,tiger
10138552,name_base,Hellas,tiger
10138552,name_type,Dr,tiger
10138552,name_base_1,4660,tiger
10138552,name_direction_prefix_1,W,tiger
10138552,name_direction_suffix_1,S,tiger
10138585,highway,residential,regular
10138585,name,4190 South,regular
10138585,full,East 4190 South,name
10138585,prefix,E,name
10138585,cfcc,A41,tiger
10138585,county,"Salt Lake, UT",tiger
10138585,name_base,4190,tiger
10138585,name_direction_prefix,E,tiger
10138585,name_direction_suffix,S,tiger
10138585,reviewed,no,tiger
10138624,name,Sego Lily Drive,regular
10138624,name_1,10375 South,regular
10138624,highway,residential,regular
10138624,cfcc,A41,tiger
10138624,name_1:full,East 10375 South,regular
10138624,county,"Salt Lake, UT",tiger
10138624,name_1:prefix,E,regular
10138624,reviewed,no,tiger
10138624,name_base,Sego Lily,tiger
10138624,name_type,Dr,tiger
10138624,name_base_1,10375,tiger
10138624,name_direction_prefix_1,E,tiger
10138624,name_direction_suffix_1,S,tiger
10138668,name,1000 East,regular
10138668,highway,tertiary,regular
10138668,loc_name,10th East,regular
10138668,full,South 1000 East,name
10138668,cfcc,A41,tiger
10138668,prefix,S,name
10138668,county,"Salt Lake, UT",tiger
10138668,reviewed,no,tiger
10138668,name_base,1000,tiger
10138668,name_direction_prefix,S,tiger
10138668,name_direction_suffix,E,tiger
10138716,name,Shannel Circle,regular
10138716,name_1,2570 West,regular
10138716,highway,residential,regular
10138716,cfcc,A41,tiger
10138716,county,"Salt Lake, UT",tiger
10138716,reviewed,no,tiger
10138716,name_base,Shannel,tiger
10138716,name_type,Cir,tiger
10138716,name_base_1,2570,tiger
10138716,name_direction_suffix_1,W,tiger
10138793,name,Gravel Hills Drive,regular
10138793,name_1,8640 South,regular
10138793,highway,residential,regular
10138793,cfcc,A41,tiger
10138793,name_1:full,East 8640 South,regular
10138793,county,"Salt Lake, UT",tiger
10138793,name_1:prefix,E,regular
10138793,reviewed,no,tiger
10138793,name_base,Gravel Hills,tiger
10138793,name_type,Dr,tiger
10138793,name_base_1,8640,tiger
10138793,name_direction_prefix_1,E,tiger
10138793,name_direction_suffix_1,S,tiger
10138828,name,South Lindon Street,regular
10138828,highway,residential,regular
10138828,cfcc,A41,tiger
10138828,county,"Salt Lake, UT",tiger
10138828,reviewed,no,tiger
10138828,name_base,Lindon,tiger
10138828,name_type,St,tiger
10138828,name_direction_prefix,S,tiger
10138871,name,5860 South,regular
10138871,highway,residential,regular
10138871,full,West 5860 South,name
10138871,cfcc,A41,tiger
10138871,prefix,W,name
10138871,county,"Salt Lake, UT",tiger
10138871,reviewed,no,tiger
10138871,name_base,5860,tiger
10138871,name_direction_prefix,W,tiger
10138871,name_direction_suffix,S,tiger
10138907,name,3570 South,regular
10138907,highway,residential,regular
10138907,full,West 3570 South,name
10138907,cfcc,A41,tiger
10138907,prefix,W,name
10138907,county,"Salt Lake, UT",tiger
10138907,reviewed,yes,tiger
10138907,name_base,3570 South,tiger
10138907,name_direction_prefix,W,tiger
10138944,name,800 South,regular
10138944,highway,residential,regular
10138944,loc_name,8th South,regular
10138944,full,West 800 South,name
10138944,prefix,W,name
10138980,name,4960 South,regular
10138980,highway,residential,regular
10138980,full,West 4960 South,name
10138980,cfcc,A41,tiger
10138980,prefix,W,name
10138980,county,"Salt Lake, UT",tiger
10138980,reviewed,no,tiger
10138980,name_base,4960,tiger
10138980,name_base_1,4960 South,tiger
10138980,name_direction_prefix,W,tiger
10138980,name_direction_suffix,S,tiger
10139015,name,South Luna Way,regular
10139015,highway,residential,regular
10139015,cfcc,A41,tiger
10139015,county,"Salt Lake, UT",tiger
10139015,reviewed,no,tiger
10139015,name_base,Luna,tiger
10139015,name_type,Way,tiger
10139015,name_direction_prefix,S,tiger
10139067,name,7560 West,regular
10139067,highway,residential,regular
10139067,full,South 7560 West,name
10139067,cfcc,A41,tiger
10139067,prefix,S,name
10139067,county,"Salt Lake, UT",tiger
10139067,reviewed,no,tiger
10139067,name_base,7560,tiger
10139067,name_direction_prefix,S,tiger
10139067,name_direction_suffix,W,tiger
10139103,name,Genesee Avenue,regular
10139103,highway,residential,regular
10139135,name,Wasatch View Circle,regular
10139135,name_1,1160 West,regular
10139135,highway,residential,regular
10139135,cfcc,A41,tiger
10139135,name_1:full,South 1160 West,regular
10139135,county,"Salt Lake, UT",tiger
10139135,name_1:prefix,S,regular
10139135,reviewed,no,tiger
10139135,name_base,Wasatch View,tiger
10139135,name_type,Cir,tiger
10139135,name_base_1,1160,tiger
10139135,name_direction_prefix_1,S,tiger
10139135,name_direction_suffix_1,W,tiger
10139178,name,4300 South,regular
10139178,highway,residential,regular
10139178,loc_name,43rd South,regular
10139178,full,West 4300 South,name
10139178,cfcc,A41,tiger
10139178,prefix,W,name
10139178,county,"Salt Lake, UT",tiger
10139178,reviewed,no,tiger
10139178,name_base,4300,tiger
10139178,name_base_1,4300 South,tiger
10139178,name_direction_prefix,W,tiger
10139178,name_direction_suffix,S,tiger
10139207,name,West Candis Circle,regular
10139207,highway,residential,regular
10139207,cfcc,A41,tiger
10139207,county,"Salt Lake, UT",tiger
10139207,reviewed,no,tiger
10139207,name_base,Candis,tiger
10139207,name_type,Cir,tiger
10139207,name_direction_prefix,W,tiger
10139251,name,Crossley Court,regular
10139251,name_1,4425 West,regular
10139251,highway,residential,regular
10139251,cfcc,A41,tiger
10139251,county,"Salt Lake, UT",tiger
10139251,reviewed,no,tiger
10139251,name_base,Crossley,tiger
10139251,name_type,Ct,tiger
10139251,name_base_1,4425,tiger
10139251,name_direction_suffix_1,W,tiger
10139295,name,Pinewood Drive,regular
10139295,name_1,4985 South,regular
10139295,highway,residential,regular
10139295,cfcc,A41,tiger
10139295,county,"Salt Lake, UT",tiger
10139295,reviewed,no,tiger
10139295,name_base,Pinewood,tiger
10139295,name_type,Dr,tiger
10139295,name_base_1,4985,tiger
10139295,name_direction_suffix_1,S,tiger
10139344,name,5750 South,regular
10139344,highway,residential,regular
10139344,full,West 5750 South,name
10139344,cfcc,A41,tiger
10139344,prefix,W,name
10139344,county,"Salt Lake, UT",tiger
10139344,reviewed,no,tiger
10139344,name_base,5750 South,tiger
10139344,name_direction_prefix,W,tiger
10139376,name,Elderberry Way,regular
10139376,name_1,2070 East,regular
10139376,highway,residential,regular
10139376,cfcc,A41,tiger
10139376,name_1:full,South 2070 East,regular
10139376,county,"Salt Lake, UT",tiger
10139376,name_1:prefix,S,regular
10139376,reviewed,no,tiger
10139376,name_base,Elderberry,tiger
10139376,name_type,Way,tiger
10139376,name_base_1,2070,tiger
10139376,name_direction_prefix_1,S,tiger
10139376,name_direction_suffix_1,E,tiger
10139421,name,Westbench Circle,regular
10139421,name_1,5700 South,regular
10139421,highway,residential,regular
10139421,cfcc,A41,tiger
10139421,name_1:full,West 5700 South,regular
10139421,county,"Salt Lake, UT",tiger
10139421,name_1:prefix,W,regular
10139421,reviewed,no,tiger
10139421,name_base,Westbench,tiger
10139421,name_type,Cir,tiger
10139421,name_base_1,5700,tiger
10139421,name_direction_prefix_1,W,tiger
10139421,name_direction_suffix_1,S,tiger
10139463,name,Markwood Court,regular
10139463,name_1,West 3890S,regular
10139463,highway,residential,regular
10139463,cfcc,A41,tiger
10139463,county,"Salt Lake, UT",tiger
10139463,name_base,Markwood,tiger
10139463,name_type,Ct,tiger
10139463,name_base_1,3890S,tiger
10139463,name_direction_prefix_1,W,tiger
10139506,name,4280 South,regular
10139506,highway,residential,regular
10139506,full,East 4280 South,name
10139506,cfcc,A41,tiger
10139506,prefix,E,name
10139506,county,"Salt Lake, UT",tiger
10139506,reviewed,yes,tiger
10139506,name_base,4280 South,tiger
10139506,name_direction_prefix,E,tiger
10139554,name,440 East,regular
10139554,highway,residential,regular
10139554,full,South 440 East,name
10139554,cfcc,A41,tiger
10139554,prefix,S,name
10139554,county,"Salt Lake, UT",tiger
10139554,reviewed,no,tiger
10139554,name_base,440 East,tiger
10139554,name_direction_prefix,S,tiger
10139587,name,Browning Avenue,regular
10139587,highway,residential,regular
10139587,cfcc,A41,tiger
10139587,county,"Salt Lake, UT",tiger
10139587,reviewed,yes,tiger
10139587,name_base,Browning,tiger
10139587,name_type,Ave,tiger
10139620,name,Silvertip Drive,regular
10139620,name_1,5385 West,regular
10139620,highway,residential,regular
10139620,cfcc,A41,tiger
10139620,name_1:full,South 5385 West,regular
10139620,county,"Salt Lake, UT",tiger
10139620,name_1:prefix,S,regular
10139620,reviewed,no,tiger
10139620,name_base,Silvertip,tiger
10139620,name_type,Dr,tiger
10139620,name_base_1,5385,tiger
10139620,name_direction_prefix_1,S,tiger
10139620,name_direction_suffix_1,W,tiger
10139661,name,Tresa Drive,regular
10139661,highway,residential,regular
10139661,cfcc,A41,tiger
10139661,county,"Salt Lake, UT",tiger
10139661,reviewed,no,tiger
10139661,name_base,Tresa,tiger
10139661,name_type,Dr,tiger
10139696,highway,residential,regular
10139696,name,Logan Avenue,regular
10139696,cfcc,A41,tiger
10139696,county,"Salt Lake, UT",tiger
10139696,name_base,Logan,tiger
10139696,name_type,Ave,tiger
10139696,reviewed,no,tiger
10139733,name,Mullien Drive,regular
10139733,highway,residential,regular
10139733,cfcc,A41,tiger
10139733,county,"Salt Lake, UT",tiger
10139733,reviewed,no,tiger
10139733,name_base,Mullien,tiger
10139733,name_type,Dr,tiger
10139768,name,3095 West,regular
10139768,highway,residential,regular
10139768,cfcc,A41,tiger
10139768,county,"Salt Lake, UT",tiger
10139768,reviewed,no,tiger
10139768,name_base,3095,tiger
10139768,name_direction_suffix,W,tiger
10139804,name,3030 East,regular
10139804,oneway,no,regular
10139804,highway,residential,regular
10139804,full,South 3030 East,name
10139804,cfcc,A41,tiger
10139804,prefix,S,name
10139804,county,"Salt Lake, UT",tiger
10139804,reviewed,no,tiger
10139804,name_base,3030 East,tiger
10139804,name_direction_prefix,S,tiger
10139856,name,Hill Circle,regular
10139856,name_1,1390 West,regular
10139856,highway,residential,regular
10139856,cfcc,A41,tiger
10139856,name_1:full,South 1390 West,regular
10139856,county,"Salt Lake, UT",tiger
10139856,name_1:prefix,S,regular
10139856,reviewed,no,tiger
10139856,name_base,Hill,tiger
10139856,name_type,Cir,tiger
10139856,name_base_1,1390,tiger
10139856,name_direction_prefix_1,S,tiger
10139856,name_direction_suffix_1,W,tiger
10139899,name,1175 West,regular
10139899,note,This road doesn't have a light at the Taylorsville Expy so don't think it shold be tertiary.,regular
10139899,highway,residential,regular
10139899,full,South 1175 West,name
10139899,cfcc,A41,tiger
10139899,prefix,S,name
10139899,county,"Salt Lake, UT",tiger
10139899,reviewed,no,tiger
10139899,name_base,1175,tiger
10139899,name_base_1,1175,tiger
10139899,name_direction_prefix,S,tiger
10139899,name_direction_suffix,W,tiger
10139899,name_direction_suffix_1,W,tiger
10139930,name,2600 East,regular
10139930,highway,residential,regular
10139930,loc_name,26th East,regular
10139930,full,South 2600 East,name
10139930,cfcc,A41,tiger
10139930,prefix,S,name
10139930,county,"Salt Lake, UT",tiger
10139930,name_base,2600 East,tiger
10139930,name_base_1,2600,tiger
10139930,name_base_2,26th East,tiger
10139930,name_direction_prefix,S,tiger
10139930,name_direction_prefix_1,S,tiger
10139930,name_direction_prefix_2,S,tiger
10139930,name_direction_suffix_1,E,tiger
10139962,name,Valiant Drive,regular
10139962,highway,residential,regular
10139962,full,South Valiant Drive,name
10139962,cfcc,A41,tiger
10139962,prefix,S,name
10139962,county,"Salt Lake, UT",tiger
10139962,reviewed,no,tiger
10139962,name_base,Valiant,tiger
10139962,name_type,Dr,tiger
10139962,name_base_1,Valiant,tiger
10139962,name_type_1,Dr,tiger
10139962,name_direction_prefix,S,tiger
10140007,name,Red Robin Road,regular
10140007,name_1,3910 South,regular
10140007,highway,residential,regular
10140007,cfcc,A41,tiger
10140007,name_1:full,West 3910 South,regular
10140007,county,"Salt Lake, UT",tiger
10140007,name_1:prefix,W,regular
10140007,reviewed,yes,tiger
10140007,name_base,Red Robin,tiger
10140007,name_type,Rd,tiger
10140007,name_base_1,3910,tiger
10140007,name_direction_prefix_1,W,tiger
10140007,name_direction_suffix_1,S,tiger
10140046,name,Wrenhaven Road,regular
10140046,highway,residential,regular
10140046,cfcc,A41,tiger
10140046,county,"Salt Lake, UT",tiger
10140046,reviewed,no,tiger
10140046,name_base,Wrenhaven,tiger
10140046,name_type,Rd,tiger
10140079,name_1,Kaitlyn Circle,regular
10140079,highway,residential,regular
10140079,full,South 735 West,name
10140079,cfcc,A41,tiger
10140079,prefix,S,name
10140079,county,"Salt Lake, UT",tiger
10140079,name_base,735,tiger
10140079,name_base_1,Kaitlyn,tiger
10140079,name_type_1,Cir,tiger
10140079,name_direction_prefix,S,tiger
10140079,name_direction_suffix,W,tiger
10140111,name,South Keelcrest Drive,regular
10140111,name_1,2100 West,regular
10140111,highway,residential,regular
10140111,cfcc,A41,tiger
10140111,name_1:full,South 2100 West,regular
10140111,county,"Salt Lake, UT",tiger
10140111,name_1:prefix,S,regular
10140111,reviewed,no,tiger
10140111,name_base,Keelcrest,tiger
10140111,name_type,Dr,tiger
10140111,name_base_1,2100,tiger
10140111,name_base_2,2100,tiger
10140111,name_direction_prefix,S,tiger
10140111,name_direction_prefix_1,S,tiger
10140111,name_direction_suffix_1,W,tiger
10140111,name_direction_suffix_2,W,tiger
10140150,name,Marquette Drive,regular
10140150,name_1,East 480 South,regular
10140150,highway,residential,regular
10140150,cfcc,A41,tiger
10140150,county,"Salt Lake, UT",tiger
10140150,reviewed,no,tiger
10140150,name_base,Marquette,tiger
10140150,name_type,Dr,tiger
10140150,name_base_1,480,tiger
10140150,name_direction_prefix_1,E,tiger
